,RSI_apply_to,RSI_length,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
10,open,9.0,249.0,17.0,5.0,2.0,0.06,1148.0,977.0,250.0,237.0,803.0,42.0,124.0,189.0,317.0,362.0,814.0,185.0,366.0,893.0,827.0,506.0,392.0,275.0,625.0,512.0,386.0,368.0,129.0,275.0,67.0,436.0,25.0,86.0,408.0,220.0,12.0,16.0,41.0,15.0,22.0,3.0,26.0,78.0,1.0,714.0,14.0,14.0,0.31,0.04,0.6,0.62,0.8,0.82,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,8.302479574905114,True,False,-0.1076841259789657,-0.0228248895364392,-0.0225133490274506
11,close,9.0,59.0,18.0,5.0,12.0,0.38,1476.0,204.0,193.0,16.0,725.0,337.0,126.0,64.0,23.0,199.0,255.0,228.0,34.0,340.0,911.0,709.0,471.0,321.0,781.0,712.0,355.0,310.0,861.0,498.0,837.0,664.0,858.0,953.0,763.0,643.0,17.0,56.0,41.0,18.0,976.0,2.0,36.0,53.0,11.0,399.0,7.0,2.0,0.24,0.36,0.37,0.4,0.53,0.57,False,True,True,False,True,True,False,True,True,False,False,True,True,True,False,True,True,17.81762939263779,True,False,-0.0938132461294167,-0.0194259651903883,-0.0180705997826687
12,OHLC/4,8.0,340.0,21.0,5.0,9.0,0.14,1882.0,522.0,267.0,247.0,350.0,2.0,15.0,251.0,349.0,243.0,799.0,118.0,245.0,348.0,697.0,579.0,400.0,342.0,708.0,667.0,381.0,376.0,307.0,137.0,341.0,599.0,326.0,321.0,570.0,338.0,2.0,37.0,22.0,10.0,2.0,2.0,5.0,98.0,14.0,161.0,21.0,11.0,0.08,0.29,0.15,0.3,0.27,0.48,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,45.66350699132466,True,False,-0.1136414227709541,-0.0260444818272513,-0.0258486444156416
13,low,10.0,36.0,16.0,5.0,15.0,0.12,793.0,207.0,97.0,223.0,519.0,226.0,325.0,396.0,365.0,95.0,112.0,387.0,20.0,595.0,912.0,589.0,459.0,387.0,911.0,869.0,405.0,263.0,431.0,213.0,663.0,321.0,209.0,350.0,205.0,211.0,7.0,8.0,84.0,9.0,412.0,4.0,12.0,38.0,3.0,385.0,5.0,8.0,0.13,0.2,0.06,0.92,0.2,0.24,True,True,True,False,True,False,False,True,True,True,False,True,False,False,True,False,False,19.580525301802,True,False,-0.1242528962673491,-0.027647948281243,-0.0275769363609493
14,open,7.0,74.0,18.0,5.0,9.0,0.29,2228.0,591.0,241.0,36.0,736.0,137.0,205.0,876.0,197.0,330.0,871.0,119.0,224.0,35.0,852.0,724.0,385.0,366.0,936.0,862.0,493.0,334.0,907.0,847.0,592.0,388.0,77.0,810.0,617.0,675.0,22.0,47.0,51.0,15.0,477.0,14.0,49.0,13.0,11.0,98.0,16.0,21.0,0.14,0.22,0.46,0.9,0.63,1.0,True,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,10.64655218849813,True,False,-0.1083418645920718,-0.022682731727612,-0.0226251912273021
15,OHLC/4,9.0,258.0,20.0,5.0,9.0,0.26,1750.0,470.0,202.0,312.0,417.0,137.0,114.0,143.0,224.0,182.0,711.0,52.0,11.0,93.0,774.0,558.0,439.0,373.0,942.0,556.0,498.0,390.0,78.0,79.0,659.0,940.0,321.0,835.0,893.0,831.0,9.0,58.0,86.0,1.0,614.0,17.0,47.0,50.0,9.0,180.0,11.0,25.0,0.09,0.4,0.81,0.94,0.93,0.83,False,True,False,False,True,False,False,True,True,False,True,True,True,True,False,False,False,6.408565151495976,True,False,-0.1012975207832444,-0.0218577251500029,-0.0215960425091384
16,HLC/3,10.0,65.0,19.0,5.0,11.0,0.1,1533.0,575.0,121.0,318.0,795.0,391.0,58.0,200.0,205.0,266.0,911.0,169.0,35.0,410.0,873.0,534.0,285.0,263.0,873.0,741.0,470.0,403.0,261.0,102.0,302.0,206.0,234.0,568.0,551.0,25.0,13.0,60.0,80.0,9.0,159.0,6.0,34.0,72.0,16.0,937.0,18.0,21.0,0.36,0.38,0.36,0.59,0.54,0.72,False,False,True,True,False,True,False,False,False,True,True,False,False,True,True,True,False,23.136433167826905,True,False,-0.0743580850797848,-0.0141056329973675,-0.013394703967997
17,low,7.0,181.0,16.0,2.0,16.0,0.09,1460.0,349.0,374.0,39.0,245.0,33.0,386.0,210.0,400.0,216.0,546.0,331.0,292.0,64.0,950.0,506.0,482.0,461.0,984.0,605.0,430.0,255.0,66.0,417.0,724.0,351.0,270.0,406.0,578.0,952.0,9.0,14.0,12.0,5.0,429.0,12.0,21.0,78.0,5.0,290.0,10.0,19.0,0.04,0.18,0.2,0.24,0.4,0.45,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,True,27.5791878564656,True,False,-0.1147025316731381,-0.0359810003446603,-0.0368556025030789
18,HLCC/4,7.0,296.0,17.0,1.0,10.0,0.38,2224.0,992.0,5.0,220.0,799.0,134.0,290.0,248.0,249.0,230.0,719.0,312.0,305.0,446.0,594.0,518.0,461.0,390.0,955.0,509.0,500.0,486.0,924.0,659.0,132.0,307.0,856.0,989.0,393.0,103.0,15.0,45.0,104.0,1.0,308.0,2.0,5.0,19.0,7.0,524.0,6.0,21.0,0.03,0.38,0.11,0.13,0.26,0.3,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True,False,8.302479574905114,True,False,-0.1076841259789657,-0.0228248895364392,-0.0225133490274506
19,close,8.0,126.0,17.0,5.0,2.0,0.31,1966.0,878.0,79.0,306.0,261.0,88.0,74.0,3.0,126.0,302.0,94.0,265.0,202.0,358.0,842.0,530.0,468.0,341.0,624.0,551.0,462.0,420.0,199.0,445.0,539.0,145.0,119.0,522.0,408.0,35.0,11.0,16.0,50.0,17.0,924.0,13.0,51.0,35.0,12.0,517.0,8.0,25.0,0.14,0.18,0.37,0.4,0.53,0.57,True,False,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,17.33083876375211,True,False,-0.1312794871151288,-0.0305952745485026,-0.0296510317703869
20,HLCC/4,8.0,148.0,19.0,5.0,4.0,0.28,1209.0,604.0,392.0,328.0,300.0,24.0,236.0,402.0,53.0,23.0,381.0,376.0,237.0,824.0,759.0,571.0,490.0,338.0,989.0,754.0,424.0,388.0,100.0,470.0,760.0,299.0,387.0,501.0,380.0,4.0,24.0,36.0,39.0,13.0,236.0,7.0,12.0,63.0,6.0,261.0,23.0,4.0,0.37,0.33,0.17,0.29,0.3,0.46,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,39.72599888121529,True,False,-0.0731906996204088,-0.0131879052037737,-0.012903555798183
21,HL/2,7.0,22.0,14.0,5.0,18.0,0.06,311.0,370.0,258.0,137.0,529.0,84.0,34.0,289.0,26.0,29.0,801.0,164.0,248.0,650.0,878.0,619.0,420.0,411.0,914.0,862.0,440.0,344.0,228.0,609.0,793.0,602.0,432.0,435.0,719.0,814.0,25.0,51.0,12.0,5.0,263.0,18.0,43.0,41.0,7.0,947.0,25.0,8.0,0.17,0.22,0.06,0.12,0.19,0.29,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,39.27809263919774,True,False,-0.089380876716842,-0.0154418683959638,-0.0151116733494985
22,close,9.0,270.0,20.0,5.0,7.0,0.11,1621.0,993.0,318.0,349.0,426.0,245.0,97.0,251.0,353.0,388.0,278.0,98.0,25.0,45.0,969.0,507.0,359.0,315.0,950.0,622.0,450.0,392.0,17.0,673.0,723.0,377.0,605.0,863.0,916.0,784.0,27.0,56.0,85.0,19.0,357.0,17.0,42.0,61.0,11.0,368.0,25.0,13.0,0.36,0.3,0.48,0.84,0.64,0.93,True,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,7.843887441370987,True,False,-0.1007766858466923,-0.022546555263835,-0.0209963753508493
23,HLC/3,7.0,377.0,21.0,5.0,13.0,0.2,1919.0,257.0,352.0,134.0,327.0,64.0,127.0,975.0,14.0,82.0,233.0,239.0,383.0,553.0,833.0,542.0,468.0,363.0,783.0,697.0,481.0,437.0,236.0,29.0,423.0,918.0,489.0,956.0,219.0,554.0,6.0,17.0,9.0,2.0,700.0,5.0,22.0,64.0,1.0,709.0,9.0,18.0,0.19,0.17,0.29,0.35,0.45,0.52,True,True,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,24.75698332780383,True,False,-0.0758089061276535,-0.0139720056096349,-0.0139828943386108
24,open,9.0,172.0,19.0,5.0,5.0,0.22,1358.0,560.0,169.0,352.0,696.0,25.0,273.0,258.0,68.0,161.0,142.0,276.0,321.0,941.0,581.0,574.0,345.0,281.0,924.0,649.0,409.0,279.0,73.0,524.0,654.0,960.0,794.0,390.0,145.0,423.0,11.0,25.0,41.0,10.0,641.0,8.0,26.0,67.0,19.0,22.0,23.0,20.0,0.14,0.33,0.51,0.77,0.7,0.94,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,True,False,9.269766963182818,True,False,-0.0754754418448754,-0.0139400842838303,-0.0135037843315435
25,OHLC/4,10.0,212.0,14.0,5.0,7.0,0.28,617.0,629.0,212.0,163.0,537.0,153.0,333.0,840.0,260.0,57.0,67.0,283.0,196.0,484.0,999.0,681.0,441.0,364.0,533.0,511.0,481.0,262.0,572.0,624.0,995.0,6.0,714.0,3.0,843.0,832.0,10.0,16.0,11.0,9.0,794.0,14.0,35.0,16.0,19.0,920.0,13.0,6.0,0.24,0.29,0.27,0.4,0.45,0.61,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,27.84699053077356,True,False,-0.0732432530032516,-0.0120188626091461,-0.0118021120707846
26,HLCC/4,7.0,398.0,20.0,5.0,4.0,0.17,1458.0,986.0,213.0,183.0,353.0,364.0,279.0,263.0,281.0,69.0,689.0,26.0,62.0,402.0,851.0,533.0,450.0,383.0,860.0,684.0,468.0,454.0,969.0,634.0,887.0,742.0,887.0,839.0,45.0,64.0,16.0,35.0,11.0,11.0,910.0,13.0,46.0,59.0,15.0,640.0,21.0,3.0,0.11,0.17,0.84,0.81,0.9,0.85,False,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,6.609613454835726,True,False,-0.0677868741421302,-0.0117920904676429,-0.0116364407796134
27,high,9.0,177.0,17.0,5.0,2.0,0.36,1368.0,389.0,203.0,119.0,914.0,316.0,111.0,370.0,84.0,391.0,281.0,310.0,283.0,208.0,895.0,603.0,386.0,357.0,683.0,671.0,460.0,386.0,618.0,968.0,637.0,785.0,26.0,520.0,933.0,501.0,14.0,20.0,101.0,2.0,886.0,12.0,13.0,41.0,17.0,752.0,3.0,22.0,0.02,0.04,0.37,0.4,0.53,0.57,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,15.73730197081521,True,False,,-0.0005012935673938,0.0007713430845618
28,OHLC/4,9.0,244.0,20.0,5.0,7.0,0.37,2013.0,771.0,179.0,110.0,434.0,63.0,339.0,280.0,73.0,264.0,288.0,102.0,278.0,994.0,997.0,515.0,465.0,316.0,571.0,570.0,474.0,351.0,426.0,367.0,870.0,25.0,817.0,392.0,866.0,566.0,13.0,48.0,62.0,1.0,583.0,16.0,21.0,98.0,13.0,476.0,9.0,8.0,0.13,0.09,0.57,0.79,0.75,0.93,False,True,True,False,True,False,True,False,True,True,True,False,False,True,True,False,True,11.508971383609437,True,False,-0.1012975207832444,-0.0218577251500029,-0.0215960425091384
29,HLCC/4,8.0,184.0,15.0,5.0,19.0,0.33,1661.0,248.0,41.0,47.0,545.0,343.0,90.0,503.0,91.0,68.0,657.0,67.0,152.0,794.0,762.0,663.0,278.0,272.0,697.0,661.0,465.0,284.0,120.0,137.0,249.0,317.0,165.0,659.0,680.0,20.0,2.0,49.0,26.0,8.0,553.0,8.0,43.0,41.0,11.0,170.0,9.0,16.0,0.3,0.05,0.74,0.84,0.92,0.88,True,True,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,5.889507452213223,True,False,-0.11211828410849,-0.0225946391179632,-0.0224538944671004
30,HLCC/4,10.0,31.0,19.0,6.0,16.0,0.22,1575.0,916.0,213.0,39.0,188.0,249.0,110.0,975.0,78.0,10.0,581.0,102.0,387.0,650.0,926.0,810.0,416.0,352.0,848.0,801.0,276.0,261.0,348.0,106.0,765.0,957.0,471.0,686.0,748.0,905.0,5.0,19.0,25.0,13.0,327.0,14.0,16.0,39.0,15.0,334.0,13.0,3.0,0.02,0.1,0.45,0.82,0.62,0.98,False,False,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,14.50111407528554,True,False,-0.0674784154226887,-0.011033752901995,-0.010445066948117
31,OHLC/4,10.0,16.0,15.0,5.0,2.0,0.2,2069.0,906.0,313.0,60.0,747.0,197.0,279.0,442.0,165.0,123.0,838.0,68.0,315.0,581.0,954.0,663.0,445.0,377.0,847.0,781.0,500.0,307.0,80.0,217.0,235.0,619.0,35.0,168.0,726.0,613.0,12.0,40.0,28.0,20.0,877.0,16.0,19.0,9.0,16.0,301.0,7.0,4.0,0.09,0.24,0.53,0.73,0.7,0.87,True,True,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,22.175074271774392,True,False,-0.101465461447386,-0.0201438762220345,-0.0197929427701933
32,OHLC/4,7.0,257.0,20.0,2.0,5.0,0.13,1771.0,441.0,196.0,177.0,562.0,169.0,188.0,959.0,197.0,95.0,348.0,376.0,117.0,938.0,988.0,702.0,365.0,287.0,703.0,518.0,427.0,350.0,589.0,808.0,255.0,464.0,470.0,40.0,140.0,448.0,19.0,60.0,37.0,6.0,832.0,9.0,38.0,44.0,6.0,662.0,8.0,21.0,0.4,0.26,0.22,0.34,0.41,0.56,True,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,True,26.154097477596103,True,False,-0.1154478952813993,-0.0228723499064261,-0.0224097279854839
33,HLCC/4,10.0,40.0,17.0,5.0,8.0,0.29,2609.0,206.0,375.0,55.0,983.0,196.0,233.0,748.0,337.0,214.0,724.0,398.0,172.0,632.0,592.0,533.0,463.0,436.0,597.0,530.0,368.0,271.0,567.0,251.0,289.0,161.0,944.0,229.0,655.0,706.0,5.0,53.0,17.0,19.0,295.0,12.0,40.0,74.0,2.0,257.0,22.0,3.0,0.4,0.14,0.11,0.15,0.28,0.34,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,35.51928047635956,True,False,-0.1819906830105616,-0.0440264449733068,-0.0431891427392223
34,high,9.0,106.0,16.0,4.0,12.0,0.26,1812.0,437.0,359.0,263.0,764.0,375.0,329.0,294.0,37.0,43.0,708.0,31.0,249.0,391.0,971.0,693.0,327.0,325.0,990.0,674.0,433.0,335.0,831.0,272.0,324.0,731.0,554.0,441.0,484.0,260.0,7.0,35.0,55.0,11.0,865.0,6.0,50.0,63.0,10.0,24.0,5.0,11.0,0.06,0.35,0.52,0.84,0.87,0.82,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,11.68221114572038,True,False,-0.0705718049908103,-0.0114326556638484,-0.0105068427149431
35,close,10.0,132.0,15.0,3.0,16.0,0.05,1393.0,860.0,306.0,319.0,476.0,212.0,211.0,913.0,353.0,259.0,730.0,346.0,398.0,992.0,941.0,914.0,475.0,337.0,877.0,597.0,494.0,428.0,661.0,351.0,52.0,260.0,841.0,711.0,597.0,397.0,6.0,14.0,26.0,12.0,533.0,11.0,20.0,49.0,19.0,307.0,5.0,11.0,0.03,0.29,0.22,0.34,0.41,0.56,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,23.48815141330148,True,False,-0.2543242607495341,-0.0684511479341159,-0.0676565237467739
36,low,7.0,258.0,18.0,5.0,8.0,0.04,1516.0,436.0,91.0,276.0,683.0,147.0,301.0,753.0,363.0,223.0,216.0,196.0,231.0,776.0,962.0,609.0,441.0,403.0,681.0,666.0,413.0,362.0,7.0,177.0,120.0,87.0,601.0,385.0,304.0,673.0,8.0,44.0,95.0,3.0,623.0,2.0,39.0,35.0,1.0,340.0,21.0,17.0,0.3,0.11,0.13,0.14,0.28,0.31,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,False,33.24165288348067,True,False,-0.1672799481554699,-0.0382318240197903,-0.0382371319366964
37,OHLC/4,7.0,24.0,16.0,5.0,10.0,0.09,1172.0,254.0,369.0,356.0,795.0,242.0,74.0,730.0,397.0,398.0,299.0,292.0,114.0,195.0,903.0,823.0,375.0,325.0,888.0,575.0,336.0,312.0,842.0,190.0,975.0,765.0,652.0,640.0,513.0,69.0,15.0,53.0,86.0,8.0,510.0,15.0,44.0,14.0,10.0,738.0,7.0,13.0,0.25,0.01,0.06,0.99,0.19,0.2,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,19.34258061894317,True,False,-0.1806525633963945,-0.0402634056286993,-0.0400293167963141
38,HLC/3,10.0,59.0,17.0,5.0,9.0,0.34,1300.0,781.0,375.0,180.0,863.0,110.0,202.0,850.0,146.0,215.0,994.0,265.0,241.0,363.0,959.0,707.0,459.0,347.0,807.0,731.0,466.0,355.0,378.0,672.0,410.0,912.0,131.0,424.0,164.0,425.0,2.0,36.0,26.0,3.0,117.0,6.0,32.0,2.0,15.0,220.0,19.0,3.0,0.18,0.03,0.67,0.68,0.83,0.84,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,False,6.076861750719183,True,False,-0.1703907937497003,-0.0397551925560018,-0.0393037153897486
