,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
10,21.0,300.0,3.0,sma,StochAstic_k,193.0,48.0,6.0,7.0,0.15,2421.0,238.0,140.0,285.0,149.0,365.0,393.0,861.0,330.0,347.0,716.0,267.0,77.0,40.0,916.0,724.0,329.0,269.0,736.0,620.0,337.0,250.0,248.0,597.0,554.0,665.0,586.0,62.0,278.0,453.0,9.0,52.0,84.0,8.0,460.0,5.0,43.0,104.0,11.0,563.0,7.0,24.0,0.29,0.22,0.35,0.66,0.42,0.72,True,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,24.34806733455208,True,False,-0.1547296020501005,-0.0518683271936453,-0.0538610058881882
11,20.0,275.0,2.0,sma,StochAstic_k,203.0,41.0,2.0,8.0,0.25,2482.0,389.0,300.0,121.0,255.0,182.0,279.0,252.0,86.0,82.0,169.0,177.0,12.0,715.0,764.0,669.0,430.0,357.0,865.0,605.0,434.0,283.0,187.0,88.0,791.0,518.0,455.0,805.0,634.0,607.0,19.0,34.0,44.0,10.0,57.0,14.0,41.0,67.0,14.0,993.0,2.0,7.0,0.38,0.31,0.8,0.85,0.89,0.96,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,5.496201988592135,True,False,-0.0838570809425758,-0.0286474707477462,-0.0295749281005813
12,29.0,275.0,3.0,ema,StochAstic_k,399.0,58.0,5.0,14.0,0.02,2861.0,246.0,12.0,62.0,165.0,166.0,34.0,757.0,363.0,357.0,791.0,120.0,344.0,518.0,848.0,680.0,304.0,266.0,912.0,743.0,397.0,282.0,869.0,84.0,694.0,85.0,108.0,501.0,77.0,146.0,12.0,30.0,83.0,8.0,742.0,14.0,40.0,18.0,16.0,998.0,15.0,19.0,0.08,0.15,0.58,0.73,0.75,0.89,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,True,False,5.672211689774874,True,False,-0.0964648104881082,-0.0294276887316367,-0.0309995574717792
13,25.0,356.0,2.0,sma,StochAstic_k,24.0,41.0,5.0,13.0,0.12,2607.0,504.0,204.0,178.0,920.0,142.0,344.0,428.0,248.0,74.0,887.0,291.0,364.0,314.0,642.0,560.0,468.0,258.0,610.0,500.0,458.0,384.0,369.0,295.0,364.0,87.0,650.0,189.0,707.0,994.0,8.0,34.0,90.0,1.0,242.0,3.0,34.0,21.0,10.0,819.0,23.0,10.0,0.1,0.18,0.88,0.88,0.91,0.98,False,False,True,True,False,True,True,True,False,False,True,True,True,False,False,True,False,5.5740547230076425,True,False,-0.1875295615236232,-0.0697567562906114,-0.0698239273309058
14,25.0,338.0,2.0,sma,StochAstic_k,354.0,40.0,6.0,15.0,0.07,1624.0,360.0,171.0,111.0,423.0,265.0,36.0,536.0,397.0,9.0,129.0,133.0,170.0,621.0,999.0,688.0,323.0,301.0,922.0,846.0,385.0,285.0,276.0,93.0,373.0,105.0,484.0,570.0,880.0,532.0,6.0,14.0,46.0,12.0,281.0,2.0,25.0,56.0,4.0,689.0,3.0,15.0,0.14,0.34,0.68,0.9,0.83,0.89,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,5.257063294217429,True,False,-0.1390259664381246,-0.0411402214633004,-0.0415497678238625
15,20.0,352.0,2.0,ema,StochAstic_k,273.0,51.0,2.0,12.0,0.28,338.0,522.0,111.0,275.0,740.0,218.0,273.0,469.0,251.0,196.0,415.0,157.0,159.0,534.0,638.0,529.0,429.0,285.0,681.0,634.0,294.0,254.0,845.0,815.0,329.0,609.0,704.0,793.0,259.0,8.0,23.0,44.0,90.0,6.0,801.0,17.0,27.0,60.0,20.0,783.0,2.0,19.0,0.18,0.29,0.86,0.88,0.82,0.94,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,8.581347244674204,True,False,-0.17382679594619,-0.0954856463782588,-0.0961647826274295
16,23.0,342.0,3.0,sma,StochAstic_k,24.0,54.0,2.0,10.0,0.1,678.0,610.0,398.0,235.0,959.0,170.0,397.0,100.0,107.0,95.0,879.0,150.0,58.0,597.0,943.0,835.0,454.0,272.0,731.0,676.0,349.0,334.0,228.0,178.0,553.0,84.0,675.0,941.0,330.0,357.0,7.0,45.0,73.0,12.0,496.0,8.0,29.0,8.0,8.0,484.0,25.0,3.0,0.2,0.35,0.47,0.81,0.63,0.95,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,True,7.560296393750119,True,False,-0.082130478413959,-0.0308122479090418,-0.0328102179972863
17,26.0,346.0,3.0,sma,StochAstic_k,257.0,55.0,2.0,16.0,0.15,2108.0,755.0,134.0,321.0,883.0,233.0,223.0,587.0,261.0,96.0,350.0,363.0,206.0,966.0,766.0,506.0,362.0,348.0,926.0,904.0,408.0,373.0,198.0,645.0,483.0,857.0,978.0,969.0,543.0,56.0,15.0,32.0,17.0,11.0,494.0,7.0,38.0,31.0,4.0,25.0,22.0,4.0,0.36,0.38,0.57,0.67,0.7,0.79,False,False,False,False,False,True,True,False,True,True,False,True,False,True,True,True,False,8.105245295308254,True,False,-0.0665984075505428,-0.0229174154225009,-0.0247869193367061
18,24.0,288.0,2.0,sma,StochAstic_k,48.0,58.0,5.0,18.0,0.23,327.0,824.0,335.0,336.0,650.0,87.0,259.0,984.0,301.0,209.0,294.0,151.0,393.0,756.0,998.0,782.0,451.0,343.0,518.0,514.0,470.0,272.0,206.0,956.0,41.0,392.0,986.0,671.0,290.0,695.0,2.0,24.0,56.0,20.0,262.0,6.0,31.0,11.0,5.0,214.0,5.0,3.0,0.25,0.37,0.5,0.93,0.58,1.0,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,6.1910510462176696,True,False,-0.146725333078746,-0.0556168927374401,-0.0572528247015737
19,23.0,299.0,3.0,ema,StochAstic_k,73.0,41.0,3.0,7.0,0.24,2117.0,828.0,347.0,39.0,193.0,390.0,305.0,773.0,189.0,143.0,850.0,93.0,282.0,778.0,959.0,577.0,424.0,300.0,847.0,564.0,484.0,366.0,920.0,623.0,868.0,904.0,306.0,130.0,133.0,698.0,29.0,53.0,18.0,5.0,546.0,18.0,31.0,47.0,6.0,572.0,3.0,13.0,0.05,0.24,0.61,0.72,0.74,0.83,False,False,True,False,True,False,False,False,True,True,True,True,True,True,False,True,True,5.494233744653091,True,False,-0.1200605582033328,-0.0406821438084406,-0.0419526393827683
20,30.0,318.0,3.0,ema,StochAstic_k,211.0,48.0,5.0,18.0,0.25,1039.0,849.0,43.0,203.0,352.0,295.0,268.0,708.0,91.0,20.0,576.0,349.0,305.0,248.0,880.0,694.0,406.0,398.0,925.0,616.0,371.0,330.0,491.0,816.0,400.0,113.0,596.0,358.0,71.0,343.0,29.0,36.0,41.0,6.0,109.0,13.0,14.0,25.0,5.0,36.0,15.0,15.0,0.19,0.27,0.65,0.66,0.78,0.79,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,6.033035683680589,True,False,-0.0943769383598312,-0.0265669163042549,-0.0271367576086288
21,23.0,302.0,3.0,wma,StochAstic_k,11.0,39.0,3.0,4.0,0.33,1341.0,886.0,227.0,29.0,938.0,296.0,82.0,268.0,168.0,335.0,833.0,237.0,287.0,387.0,923.0,769.0,480.0,392.0,698.0,661.0,342.0,266.0,18.0,557.0,639.0,832.0,827.0,574.0,620.0,596.0,6.0,42.0,83.0,14.0,195.0,11.0,44.0,12.0,4.0,387.0,9.0,12.0,0.02,0.19,0.84,0.9,0.98,0.88,False,False,True,False,True,True,True,False,True,True,True,False,False,True,False,False,True,4.970933598028602,True,False,-0.1326449632108002,-0.0464852673720183,-0.0475437068456316
22,20.0,373.0,2.0,sma,StochAstic_k,270.0,43.0,2.0,9.0,0.36,811.0,337.0,296.0,88.0,802.0,367.0,321.0,571.0,294.0,343.0,430.0,99.0,389.0,241.0,592.0,567.0,382.0,376.0,686.0,676.0,375.0,321.0,472.0,724.0,409.0,621.0,802.0,919.0,389.0,783.0,7.0,59.0,8.0,17.0,405.0,3.0,18.0,28.0,9.0,122.0,1.0,14.0,0.16,0.22,0.35,0.66,0.42,0.72,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,13.598233718488732,True,False,-0.0719461762557429,-0.0228349062726293,-0.0239133017440605
23,21.0,357.0,2.0,wma,StochAstic_k,233.0,55.0,6.0,6.0,0.28,743.0,332.0,282.0,34.0,557.0,169.0,323.0,981.0,21.0,333.0,731.0,51.0,346.0,315.0,943.0,557.0,438.0,358.0,814.0,709.0,464.0,362.0,18.0,766.0,574.0,173.0,992.0,591.0,719.0,464.0,11.0,29.0,87.0,8.0,90.0,4.0,52.0,40.0,17.0,354.0,20.0,15.0,0.08,0.3,0.54,0.86,0.64,1.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,6.075923373285132,True,False,-0.1566838302694603,-0.0553205414631868,-0.0566223317650922
24,30.0,263.0,2.0,sma,StochAstic_k,165.0,54.0,6.0,17.0,0.38,1942.0,552.0,385.0,117.0,31.0,328.0,343.0,747.0,61.0,243.0,464.0,199.0,336.0,55.0,873.0,504.0,443.0,256.0,952.0,682.0,395.0,382.0,678.0,379.0,717.0,848.0,839.0,575.0,940.0,457.0,19.0,33.0,84.0,16.0,686.0,17.0,19.0,13.0,12.0,908.0,13.0,2.0,0.39,0.28,0.59,0.66,0.72,0.79,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,9.392322222442663,True,False,-0.1085759530068948,-0.0320403734921047,-0.0324786723914471
25,30.0,260.0,3.0,ema,StochAstic_k,398.0,47.0,6.0,14.0,0.14,1938.0,618.0,388.0,33.0,337.0,252.0,227.0,196.0,85.0,278.0,299.0,32.0,267.0,424.0,878.0,854.0,368.0,320.0,994.0,927.0,500.0,364.0,630.0,793.0,392.0,153.0,112.0,364.0,333.0,875.0,14.0,45.0,66.0,9.0,829.0,17.0,33.0,9.0,13.0,993.0,10.0,24.0,0.36,0.28,0.5,0.76,0.65,0.87,True,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,12.15934247616572,True,False,-0.1278099678907801,-0.0393645478601985,-0.0397587827960683
26,20.0,377.0,3.0,ema,StochAstic_k,307.0,39.0,6.0,11.0,0.22,813.0,704.0,268.0,29.0,20.0,264.0,279.0,861.0,375.0,321.0,844.0,23.0,305.0,936.0,976.0,780.0,499.0,488.0,974.0,653.0,446.0,328.0,357.0,196.0,511.0,405.0,581.0,865.0,206.0,157.0,17.0,37.0,26.0,15.0,797.0,12.0,23.0,71.0,15.0,80.0,4.0,24.0,0.26,0.17,0.35,0.66,0.42,0.72,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,19.084231334002684,True,False,-0.1797114879237623,-0.0587109841948599,-0.0591959082003253
27,21.0,342.0,2.0,sma,StochAstic_k,115.0,54.0,5.0,5.0,0.13,1635.0,261.0,184.0,276.0,356.0,241.0,59.0,496.0,133.0,245.0,400.0,164.0,268.0,46.0,847.0,745.0,495.0,476.0,744.0,584.0,437.0,347.0,865.0,822.0,540.0,971.0,277.0,579.0,701.0,146.0,14.0,23.0,42.0,17.0,161.0,4.0,51.0,48.0,3.0,146.0,18.0,24.0,0.4,0.35,0.65,0.71,0.71,1.38,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,6.92615749899365,True,False,-0.1654625366217338,-0.0638440101692373,-0.0649764885405552
28,25.0,265.0,3.0,sma,StochAstic_k,180.0,47.0,3.0,11.0,0.02,1535.0,932.0,22.0,89.0,657.0,254.0,122.0,366.0,209.0,254.0,194.0,166.0,348.0,815.0,734.0,627.0,412.0,322.0,903.0,812.0,480.0,341.0,673.0,377.0,42.0,516.0,535.0,139.0,892.0,582.0,8.0,33.0,61.0,9.0,942.0,13.0,16.0,31.0,13.0,229.0,11.0,13.0,0.01,0.3,0.49,0.75,0.64,0.88,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,8.212333225157504,True,False,-0.1338549823188895,-0.0510310330725381,-0.0518729641223715
29,21.0,266.0,3.0,ema,StochAstic_k,129.0,48.0,5.0,11.0,0.39,1854.0,403.0,184.0,333.0,917.0,313.0,73.0,495.0,236.0,146.0,76.0,14.0,260.0,236.0,640.0,509.0,435.0,408.0,963.0,555.0,453.0,300.0,483.0,38.0,359.0,213.0,630.0,461.0,479.0,106.0,25.0,50.0,16.0,18.0,703.0,6.0,9.0,38.0,12.0,71.0,10.0,1.0,0.13,0.22,0.52,0.76,0.67,0.91,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True,False,True,6.222350073540548,True,False,-0.1386707052355566,-0.0464626410654728,-0.0481475313544776
30,20.0,313.0,2.0,ema,StochAstic_k,80.0,42.0,3.0,14.0,0.04,493.0,322.0,151.0,96.0,66.0,182.0,399.0,753.0,60.0,356.0,373.0,106.0,116.0,460.0,869.0,657.0,463.0,412.0,979.0,814.0,475.0,433.0,99.0,879.0,45.0,212.0,38.0,417.0,806.0,136.0,17.0,24.0,87.0,5.0,877.0,2.0,38.0,30.0,20.0,52.0,2.0,22.0,0.16,0.16,0.87,0.87,0.97,0.95,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,5.104510700182373,True,False,-0.087706596817721,-0.0250971064775403,-0.0256025856309527
31,23.0,312.0,2.0,ema,StochAstic_k,198.0,51.0,5.0,10.0,0.29,2041.0,957.0,307.0,110.0,618.0,315.0,52.0,384.0,179.0,30.0,351.0,287.0,16.0,32.0,679.0,647.0,482.0,344.0,906.0,778.0,323.0,322.0,227.0,502.0,698.0,14.0,920.0,85.0,183.0,410.0,10.0,42.0,57.0,14.0,411.0,13.0,33.0,67.0,20.0,695.0,16.0,14.0,0.29,0.28,0.62,0.87,0.71,0.93,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,5.210600426230449,True,False,-0.1686793441555708,-0.0643268984831151,-0.0655617951950469
32,21.0,276.0,2.0,ema,StochAstic_k,280.0,41.0,6.0,20.0,0.04,716.0,400.0,29.0,208.0,895.0,275.0,5.0,511.0,253.0,247.0,626.0,379.0,111.0,279.0,879.0,601.0,467.0,267.0,751.0,572.0,434.0,290.0,447.0,365.0,330.0,992.0,676.0,873.0,48.0,688.0,20.0,36.0,28.0,7.0,695.0,2.0,35.0,7.0,19.0,819.0,13.0,4.0,0.32,0.38,0.32,0.51,0.4,0.64,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,26.049484685093702,True,False,-0.1526106181005869,-0.0465320237461224,-0.0469766206370544
33,30.0,378.0,2.0,sma,StochAstic_k,58.0,55.0,3.0,5.0,0.23,1317.0,611.0,74.0,117.0,845.0,261.0,175.0,866.0,243.0,137.0,11.0,329.0,100.0,176.0,999.0,701.0,295.0,285.0,940.0,752.0,342.0,266.0,761.0,213.0,331.0,126.0,661.0,961.0,561.0,331.0,20.0,52.0,41.0,14.0,599.0,13.0,46.0,91.0,13.0,574.0,2.0,19.0,0.34,0.28,0.63,0.64,0.77,0.78,True,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False,False,8.212333225157504,True,False,-0.1338549823188895,-0.0510310330725381,-0.0518729641223715
34,22.0,360.0,2.0,sma,StochAstic_d,109.0,57.0,2.0,14.0,0.1,2604.0,973.0,16.0,392.0,355.0,208.0,249.0,379.0,347.0,346.0,990.0,350.0,280.0,865.0,921.0,711.0,426.0,404.0,945.0,930.0,447.0,311.0,353.0,664.0,299.0,136.0,731.0,72.0,428.0,164.0,11.0,37.0,102.0,20.0,205.0,2.0,15.0,48.0,13.0,309.0,21.0,5.0,0.01,0.17,0.53,0.67,0.78,0.9,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,12.853871551460063,True,False,-0.0871331254974704,-0.0576013358148445,-0.0591991665973931
35,21.0,381.0,3.0,wma,StochAstic_k,200.0,47.0,2.0,15.0,0.13,2715.0,275.0,48.0,176.0,73.0,28.0,21.0,956.0,133.0,169.0,258.0,382.0,196.0,386.0,754.0,525.0,299.0,257.0,688.0,687.0,364.0,322.0,812.0,603.0,848.0,998.0,522.0,458.0,647.0,372.0,3.0,30.0,28.0,8.0,987.0,10.0,44.0,58.0,3.0,485.0,11.0,17.0,0.14,0.08,0.48,0.86,0.64,0.96,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,False,True,10.362067721133748,True,False,-0.0776132692514773,-0.0268876264308083,-0.0289803893585641
36,30.0,300.0,3.0,ema,StochAstic_k,263.0,47.0,5.0,15.0,0.06,1704.0,418.0,47.0,148.0,735.0,336.0,305.0,297.0,329.0,158.0,289.0,288.0,167.0,563.0,813.0,560.0,321.0,269.0,990.0,747.0,467.0,450.0,925.0,363.0,509.0,541.0,768.0,389.0,330.0,704.0,8.0,33.0,79.0,6.0,756.0,10.0,39.0,39.0,1.0,150.0,17.0,15.0,0.37,0.22,0.28,0.35,0.42,0.52,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,False,23.130605989871626,True,False,-0.0881598412978211,-0.0240234569015007,-0.0240893563172439
